"","V1","V2"
"result.344","ORTEGA","23"
"result.345","ORTEGA","23"
"result.346","ORTEGA","23"
"result.347","ORTEGA","23"
"result.348","ORTEGA","23"
"result.349","ORTEGA","23"
"result.350","ORTEGA","23"
"result.351","ORTEGA","23"
"result.352","ORTEGA","23"
"result.353","ORTEGA","23"
"result.354","ORTEGA","23"
"result.355","ORTEGA","23"
"result.356","ORTEGA","23"
"result.357","ORTEGA","23"
"result.358","ORTEGA","23"
"result.359","GB2","23"
"result.360","ORTEGA","23"
"result.361","ORTEGA","23"
"result.362","ORTEGA","23"
"result.363","ORTEGA","23"
"result.364","ORTEGA","23"
"result.365","ORTEGA","23"
"result.366","ORTEGA","23"
"result.367","ORTEGA","23"
"result.368","ORTEGA","23"
"result.369","ORTEGA","23"
"result.370","ORTEGA","23"
"result.371","ORTEGA","23"
"result.372","ORTEGA","23"
"result.373","ORTEGA","23"
"result.374","ORTEGA","23"
"result.375","ORTEGA","23"
"result.376","ORTEGA","23"
"result.377","ORTEGA","23"
"result.378","ORTEGA","23"
"result.379","ORTEGA","23"
"result.380","ORTEGA","23"
"result.381","ORTEGA","23"
"result.382","ORTEGA","23"
"result.383","ORTEGA","23"
"result.384","ORTEGA","23"
"result.385","ORTEGA","23"
"result.386","ORTEGA","23"
"result.387","ORTEGA","23"
"result.388","ORTEGA","23"
"result.389","ORTEGA","23"
"result.390","ORTEGA","23"
"result.391","ORTEGA","23"
"result.392","ORTEGA","23"
"result.393","ORTEGA","23"
"result.394","ORTEGA","23"
"result.395","ORTEGA","23"
"result.396","ORTEGA","23"
"result.397","ORTEGA","23"
"result.398","ORTEGA","23"
"result.399","ORTEGA","23"
"result.400","ORTEGA","23"
"result.401","ORTEGA","23"
"result.402","ORTEGA","23"
"result.403","ORTEGA","23"
"result.404","ORTEGA","23"
"result.405","ORTEGA","23"
"result.406","ORTEGA","23"
"result.407","ORTEGA","23"
"result.408","ORTEGA","23"
"result.409","ORTEGA","23"
"result.410","ORTEGA","23"
"result.411","ORTEGA","23"
"result.412","ORTEGA","23"
"result.413","ORTEGA","23"
"result.414","ORTEGA","23"
"result.415","ORTEGA","23"
"result.416","ORTEGA","23"
"result.417","ORTEGA","23"
"result.418","ORTEGA","23"
"result.419","ORTEGA","23"
"result.420","ORTEGA","23"
"result.421","ORTEGA","23"
"result.422","ORTEGA","23"
"result.423","ORTEGA","23"
"result.424","ORTEGA","23"
"result.425","ORTEGA","23"
"result.426","ORTEGA","23"
"result.427","ORTEGA","23"
"result.428","ORTEGA","23"
"result.429","ORTEGA","23"
"result.430","ORTEGA","23"
"result.431","ORTEGA","23"
"result.432","ORTEGA","23"
"result.433","ORTEGA","23"
"result.434","ORTEGA","23"
"result.435","ORTEGA","23"
"result.436","ORTEGA","23"
"result.437","ORTEGA","23"
"result.438","ORTEGA","23"
"result.439","ORTEGA","23"
"result.440","ORTEGA","23"
"result.441","ORTEGA","23"
"result.442","ORTEGA","23"
"result.443","ORTEGA","23"
"result.444","ORTEGA","23"
"result.445","ORTEGA","23"
"result.446","ORTEGA","23"
"result.447","ORTEGA","23"
"result.448","ORTEGA","23"
"result.449","ORTEGA","23"
"result.450","ORTEGA","23"
"result.451","ORTEGA","23"
"result.452","ORTEGA","23"
"result.453","ORTEGA","23"
"result.454","ORTEGA","23"
"result.455","ORTEGA","23"
"result.456","ORTEGA","23"
"result.457","ORTEGA","23"
"result.458","ORTEGA","23"
"result.459","ORTEGA","23"
"result.460","ORTEGA","23"
"result.461","ORTEGA","23"
"result.462","ORTEGA","23"
"result.463","ORTEGA","23"
"result.464","ORTEGA","23"
"result.465","ORTEGA","23"
"result.466","ORTEGA","23"
"result.467","ORTEGA","23"
"result.468","ORTEGA","23"
"result.469","ORTEGA","23"
"result.470","ORTEGA","23"
"result.471","ORTEGA","23"
"result.472","ORTEGA","23"
"result.473","ORTEGA","23"
"result.474","ORTEGA","23"
"result.475","ORTEGA","23"
"result.476","ORTEGA","23"
"result.477","ORTEGA","23"
"result.478","ORTEGA","23"
"result.479","ORTEGA","23"
"result.480","ORTEGA","23"
"result.481","ORTEGA","23"
"result.482","ORTEGA","23"
"result.483","ORTEGA","23"
"result.484","ORTEGA","23"
"result.485","ORTEGA","23"
"result.486","ORTEGA","23"
"result.487","ORTEGA","23"
"result.488","ORTEGA","23"
"result.489","ORTEGA","23"
"result.490","ORTEGA","23"
"result.491","ORTEGA","23"
"result.492","ORTEGA","23"
"result.493","ORTEGA","23"
"result.494","ORTEGA","23"
"result.495","ORTEGA","23"
"result.496","ORTEGA","23"
"result.497","ORTEGA","23"
"result.498","GB2","23"
"result.499","ORTEGA","23"
"result.500","GB2","23"
"result.501","ORTEGA","23"
"result.502","ORTEGA","23"
"result.503","ORTEGA","23"
"result.504","ORTEGA","23"
"result.505","ORTEGA","23"
"result.506","ORTEGA","23"
"result.507","ORTEGA","23"
"result.508","ORTEGA","23"
"result.509","ORTEGA","23"
"result.510","ORTEGA","23"
"result.511","ORTEGA","23"
"result.512","ORTEGA","23"
"result.513","ORTEGA","23"
"result.514","ORTEGA","23"
"result.515","ORTEGA","23"
"result.516","ORTEGA","23"
"result.517","ORTEGA","23"
"result.518","ORTEGA","23"
"result.519","ORTEGA","23"
"result.520","ORTEGA","23"
"result.521","ORTEGA","23"
"result.522","ORTEGA","23"
"result.523","ORTEGA","23"
"result.524","ORTEGA","23"
"result.525","ORTEGA","23"
"result.526","ORTEGA","23"
"result.527","ORTEGA","23"
"result.528","ORTEGA","23"
"result.529","ORTEGA","23"
"result.530","ORTEGA","23"
"result.531","ORTEGA","23"
"result.532","ORTEGA","23"
"result.533","ORTEGA","23"
"result.534","ORTEGA","23"
"result.535","ORTEGA","23"
"result.536","ORTEGA","23"
"result.537","ORTEGA","23"
"result.538","ORTEGA","23"
"result.539","ORTEGA","23"
"result.540","ORTEGA","23"
"result.541","ORTEGA","23"
"result.542","ORTEGA","23"
"result.543","ORTEGA","23"
"result.544","ORTEGA","23"
"result.545","ORTEGA","23"
"result.546","ORTEGA","23"
"result.547","ORTEGA","23"
"result.548","ORTEGA","23"
"result.549","ORTEGA","23"
"result.550","ORTEGA","23"
"result.551","ORTEGA","23"
"result.552","ORTEGA","23"
"result.553","ORTEGA","23"
"result.554","ORTEGA","23"
"result.555","ORTEGA","23"
"result.556","ORTEGA","23"
"result.557","ORTEGA","23"
"result.558","ORTEGA","23"
"result.559","ORTEGA","23"
"result.560","ORTEGA","23"
"result.561","ORTEGA","23"
"result.562","ORTEGA","23"
"result.563","ORTEGA","23"
"result.564","ORTEGA","23"
"result.565","ORTEGA","23"
"result.566","ORTEGA","23"
"result.567","ORTEGA","23"
"result.568","ORTEGA","23"
"result.569","ORTEGA","23"
"result.570","ORTEGA","23"
"result.571","ORTEGA","23"
"result.572","ORTEGA","23"
"result.573","ORTEGA","23"
"result.574","ORTEGA","23"
"result.575","ORTEGA","23"
"result.576","ABDALLA_HASSAN","23"
"result.577","ORTEGA","23"
"result.578","ORTEGA","23"
"result.579","ORTEGA","23"
"result.580","ORTEGA","23"
"result.581","ORTEGA","23"
"result.582","ORTEGA","23"
"result.583","ORTEGA","23"
"result.584","ORTEGA","23"
"result.585","ORTEGA","23"
"result.586","ORTEGA","23"
"result.587","ORTEGA","23"
"result.588","ORTEGA","23"
"result.589","ORTEGA","23"
"result.590","ORTEGA","23"
"result.591","ORTEGA","23"
"result.592","ORTEGA","23"
"result.593","ORTEGA","23"
"result.594","ORTEGA","23"
"result.595","ORTEGA","23"
"result.596","ORTEGA","23"
"result.597","ORTEGA","23"
"result.598","ORTEGA","23"
"result.599","ORTEGA","23"
"result.600","ORTEGA","23"
"result.601","ORTEGA","23"
"result.602","ORTEGA","23"
"result.603","ORTEGA","23"
"result.604","ORTEGA","23"
"result.605","ORTEGA","23"
"result.606","ORTEGA","23"
"result.607","ORTEGA","23"
"result.608","ORTEGA","23"
"result.609","ORTEGA","23"
"result.610","ORTEGA","23"
"result.611","ORTEGA","23"
"result.612","ORTEGA","23"
"result.613","ORTEGA","23"
"result.614","ORTEGA","23"
"result.615","ORTEGA","23"
"result.616","ORTEGA","23"
"result.617","ORTEGA","23"
"result.618","ORTEGA","23"
"result.619","ORTEGA","23"
"result.620","ABDALLA_HASSAN","23"
"result.621","ORTEGA","23"
"result.622","ORTEGA","23"
"result.623","ORTEGA","23"
"result.624","ORTEGA","23"
"result.625","ORTEGA","23"
"result.626","ORTEGA","23"
"result.627","ORTEGA","23"
"result.628","ORTEGA","23"
"result.629","ORTEGA","23"
"result.630","ORTEGA","23"
"result.631","ORTEGA","23"
"result.632","ORTEGA","23"
"result.633","ORTEGA","23"
"result.634","ORTEGA","23"
"result.635","ORTEGA","23"
"result.636","ORTEGA","23"
"result.637","ORTEGA","23"
"result.638","ORTEGA","23"
"result.639","ORTEGA","23"
"result.640","ORTEGA","23"
"result.641","ORTEGA","23"
"result.642","ORTEGA","23"
"result.643","ORTEGA","23"
"result.644","ORTEGA","23"
"result.645","ORTEGA","23"
"result.646","ABDALLA_HASSAN","23"
"result.647","ORTEGA","23"
"result.648","ORTEGA","23"
"result.649","ORTEGA","23"
"result.650","ORTEGA","23"
"result.651","ORTEGA","23"
"result.652","ORTEGA","23"
"result.653","ORTEGA","23"
"result.654","ORTEGA","23"
"result.655","ORTEGA","23"
"result.656","ORTEGA","23"
"result.657","ORTEGA","23"
"result.658","ORTEGA","23"
"result.659","ORTEGA","23"
"result.660","ORTEGA","23"
"result.661","ORTEGA","23"
"result.662","ORTEGA","23"
"result.663","ORTEGA","23"
"result.664","ORTEGA","23"
"result.665","ORTEGA","23"
"result.666","ORTEGA","23"
"result.667","ORTEGA","23"
"result.668","ORTEGA","23"
"result.669","ORTEGA","23"
"result.670","ORTEGA","23"
"result.671","ORTEGA","23"
"result.672","ORTEGA","23"
"result.673","ORTEGA","23"
"result.674","ORTEGA","23"
"result.675","ORTEGA","23"
"result.676","ORTEGA","23"
"result.677","ORTEGA","23"
"result.678","ORTEGA","23"
"result.679","ORTEGA","23"
"result.680","ORTEGA","23"
"result.681","ORTEGA","23"
"result.682","ORTEGA","23"
"result.683","ORTEGA","23"
"result.684","ORTEGA","23"
"result.685","ORTEGA","23"
"result.686","ORTEGA","23"
"result.687","ORTEGA","23"
"result.688","ORTEGA","23"
"result.689","ORTEGA","23"
"result.690","ORTEGA","23"
"result.691","ORTEGA","23"
"result.692","ORTEGA","23"
"result.693","ORTEGA","23"
"result.694","ORTEGA","23"
"result.695","ORTEGA","23"
"result.696","ORTEGA","23"
"result.697","ORTEGA","23"
"result.698","ORTEGA","23"
"result.699","ORTEGA","23"
"result.700","ORTEGA","23"
"result.701","ORTEGA","23"
"result.702","ORTEGA","23"
"result.703","ORTEGA","23"
"result.704","ORTEGA","23"
"result.705","ORTEGA","23"
"result.706","ABDALLA_HASSAN","23"
"result.707","ORTEGA","23"
"result.708","ORTEGA","23"
"result.709","ORTEGA","23"
"result.710","ORTEGA","23"
"result.711","ORTEGA","23"
"result.712","ORTEGA","23"
"result.713","ORTEGA","23"
"result.714","ORTEGA","23"
"result.715","ORTEGA","23"
"result.716","ORTEGA","23"
"result.717","ORTEGA","23"
"result.718","ORTEGA","23"
"result.719","ORTEGA","23"
"result.720","ORTEGA","23"
"result.721","ORTEGA","23"
"result.722","ORTEGA","23"
"result.723","ORTEGA","23"
"result.724","ORTEGA","23"
"result.725","ORTEGA","23"
"result.726","ORTEGA","23"
"result.727","ORTEGA","23"
"result.728","ABDALLA_HASSAN","23"
"result.729","ORTEGA","23"
"result.730","ORTEGA","23"
"result.731","ORTEGA","23"
"result.732","ORTEGA","23"
"result.733","ORTEGA","23"
"result.734","ORTEGA","23"
"result.735","ORTEGA","23"
"result.736","ORTEGA","23"
"result.737","ORTEGA","23"
"result.738","ORTEGA","23"
"result.739","ORTEGA","23"
"result.740","ORTEGA","23"
"result.741","ORTEGA","23"
"result.742","ORTEGA","23"
"result.743","ORTEGA","23"
"result.744","ORTEGA","23"
"result.745","ORTEGA","23"
"result.746","ORTEGA","23"
"result.747","ORTEGA","23"
"result.748","ORTEGA","23"
"result.749","ORTEGA","23"
"result.750","ORTEGA","23"
"result.751","ORTEGA","23"
"result.752","ORTEGA","23"
"result.753","ORTEGA","23"
"result.754","ORTEGA","23"
"result.755","ORTEGA","23"
"result.756","ORTEGA","23"
"result.757","ORTEGA","23"
"result.758","ORTEGA","23"
"result.759","ORTEGA","23"
"result.760","ORTEGA","23"
"result.761","ORTEGA","23"
"result.762","ORTEGA","23"
"result.763","ABDALLA_HASSAN","23"
"result.764","ORTEGA","23"
"result.765","ORTEGA","23"
"result.766","ORTEGA","23"
"result.767","ORTEGA","23"
"result.768","ORTEGA","23"
"result.769","ORTEGA","23"
"result.770","ORTEGA","23"
"result.771","ORTEGA","23"
"result.772","ORTEGA","23"
"result.773","ORTEGA","23"
"result.774","ORTEGA","23"
"result.775","ORTEGA","23"
"result.776","ORTEGA","23"
"result.777","ORTEGA","23"
"result.778","ORTEGA","23"
"result.779","ORTEGA","23"
"result.780","ORTEGA","23"
"result.781","ORTEGA","23"
"result.782","ORTEGA","23"
"result.783","ORTEGA","23"
"result.784","ORTEGA","23"
"result.785","ORTEGA","23"
"result.786","ORTEGA","23"
"result.787","ORTEGA","23"
"result.788","ORTEGA","23"
"result.789","ORTEGA","23"
"result.790","ORTEGA","23"
"result.791","ORTEGA","23"
"result.792","ORTEGA","23"
"result.793","ORTEGA","23"
"result.794","ORTEGA","23"
"result.795","ORTEGA","23"
"result.796","ORTEGA","23"
"result.797","ORTEGA","23"
"result.798","ORTEGA","23"
"result.799","ORTEGA","23"
"result.800","ORTEGA","23"
"result.801","ORTEGA","23"
"result.802","ORTEGA","23"
"result.803","ORTEGA","23"
"result.804","ORTEGA","23"
"result.805","ORTEGA","23"
"result.806","ORTEGA","23"
"result.807","ORTEGA","23"
"result.808","ORTEGA","23"
"result.809","ORTEGA","23"
"result.810","ORTEGA","23"
"result.811","ORTEGA","23"
"result.812","ORTEGA","23"
"result.813","ORTEGA","23"
"result.814","ORTEGA","23"
"result.815","ORTEGA","23"
"result.816","ORTEGA","23"
"result.817","ORTEGA","23"
"result.818","ORTEGA","23"
"result.819","ORTEGA","23"
"result.820","ORTEGA","23"
"result.821","ORTEGA","23"
"result.822","ORTEGA","23"
"result.823","ORTEGA","23"
"result.824","ORTEGA","23"
"result.825","ORTEGA","23"
"result.826","ORTEGA","23"
"result.827","ORTEGA","23"
"result.828","ORTEGA","23"
"result.829","ORTEGA","23"
"result.830","ORTEGA","23"
"result.831","ORTEGA","23"
"result.832","ORTEGA","23"
"result.833","ORTEGA","23"
"result.834","ORTEGA","23"
"result.835","ORTEGA","23"
"result.836","ORTEGA","23"
"result.837","ORTEGA","23"
"result.838","ORTEGA","23"
"result.839","ORTEGA","23"
"result.840","ORTEGA","23"
"result.841","ORTEGA","23"
"result.842","ORTEGA","23"
"result.843","ORTEGA","23"
"result.844","ORTEGA","23"
"result.845","ORTEGA","23"
"result.846","ORTEGA","23"
"result.847","ORTEGA","23"
"result.848","ORTEGA","23"
"result.849","ORTEGA","23"
"result.850","ORTEGA","23"
"result.851","ORTEGA","23"
"result.852","ORTEGA","23"
"result.853","ORTEGA","23"
"result.854","ORTEGA","23"
"result.855","ORTEGA","23"
"result.856","ORTEGA","23"
"result.857","ORTEGA","23"
"result.858","ORTEGA","23"
"result.859","ORTEGA","23"
"result.860","ORTEGA","23"
"result.861","ORTEGA","23"
"result.862","ABDALLA_HASSAN","23"
"result.863","ORTEGA","23"
"result.864","ORTEGA","23"
"result.865","ORTEGA","23"
"result.866","ORTEGA","23"
"result.867","ORTEGA","23"
"result.868","ORTEGA","23"
"result.869","ORTEGA","23"
"result.870","ORTEGA","23"
"result.871","ORTEGA","23"
"result.872","ORTEGA","23"
"result.873","ORTEGA","23"
"result.874","ORTEGA","23"
"result.875","ORTEGA","23"
"result.876","ORTEGA","23"
"result.877","ORTEGA","23"
"result.878","ORTEGA","23"
"result.879","ORTEGA","23"
"result.880","ORTEGA","23"
"result.881","ORTEGA","23"
"result.882","ORTEGA","23"
"result.883","ORTEGA","23"
"result.884","ORTEGA","23"
"result.885","ORTEGA","23"
"result.886","ORTEGA","23"
"result.887","ORTEGA","23"
"result.888","ORTEGA","23"
"result.889","ORTEGA","23"
"result.890","ORTEGA","23"
"result.891","ORTEGA","23"
"result.892","ORTEGA","23"
"result.893","ORTEGA","23"
"result.894","ORTEGA","23"
"result.895","ORTEGA","23"
"result.896","ORTEGA","23"
"result.897","ORTEGA","23"
"result.898","ORTEGA","23"
"result.899","ORTEGA","23"
"result.900","ORTEGA","23"
"result.901","ORTEGA","23"
"result.902","ORTEGA","23"
"result.903","ORTEGA","23"
"result.904","ORTEGA","23"
"result.905","ORTEGA","23"
"result.906","ORTEGA","23"
"result.907","ABDALLA_HASSAN","23"
"result.908","ORTEGA","23"
"result.909","ORTEGA","23"
"result.910","ORTEGA","23"
"result.911","ORTEGA","23"
"result.912","ABDALLA_HASSAN","23"
"result.913","ORTEGA","23"
"result.914","ORTEGA","23"
"result.915","ORTEGA","23"
"result.916","ORTEGA","23"
"result.917","ORTEGA","23"
"result.918","ORTEGA","23"
"result.919","ORTEGA","23"
"result.920","ORTEGA","23"
"result.921","ORTEGA","23"
"result.922","ORTEGA","23"
"result.923","ORTEGA","23"
"result.924","ORTEGA","23"
"result.925","ORTEGA","23"
"result.926","ORTEGA","23"
"result.927","ORTEGA","23"
"result.928","ORTEGA","23"
"result.929","ORTEGA","23"
"result.930","ORTEGA","23"
"result.931","ORTEGA","23"
"result.932","ORTEGA","23"
"result.933","ORTEGA","23"
"result.934","ORTEGA","23"
"result.935","ORTEGA","23"
"result.936","ORTEGA","23"
"result.937","ORTEGA","23"
"result.938","ORTEGA","23"
"result.939","ORTEGA","23"
"result.940","ORTEGA","23"
"result.941","ORTEGA","23"
"result.942","ORTEGA","23"
"result.943","ORTEGA","23"
"result.944","ORTEGA","23"
"result.945","ORTEGA","23"
"result.946","ORTEGA","23"
"result.947","ORTEGA","23"
"result.948","ORTEGA","23"
"result.949","ORTEGA","23"
"result.950","ABDALLA_HASSAN","23"
"result.951","ORTEGA","23"
"result.952","ORTEGA","23"
"result.953","ORTEGA","23"
"result.954","ORTEGA","23"
"result.955","ORTEGA","23"
"result.956","ORTEGA","23"
"result.957","ORTEGA","23"
"result.958","ORTEGA","23"
"result.959","ORTEGA","23"
"result.960","ORTEGA","23"
"result.961","ORTEGA","23"
"result.962","ORTEGA","23"
"result.963","ORTEGA","23"
"result.964","ORTEGA","23"
"result.965","ORTEGA","23"
"result.966","ORTEGA","23"
"result.967","ORTEGA","23"
"result.968","ORTEGA","23"
"result.969","ORTEGA","23"
"result.970","ORTEGA","23"
"result.971","ORTEGA","23"
"result.972","ORTEGA","23"
"result.973","ORTEGA","23"
"result.974","ORTEGA","23"
"result.975","ORTEGA","23"
"result.976","ORTEGA","23"
"result.977","ORTEGA","23"
"result.978","ORTEGA","23"
"result.979","ORTEGA","23"
"result.980","ORTEGA","23"
"result.981","ORTEGA","23"
"result.982","ORTEGA","23"
"result.983","ORTEGA","23"
"result.984","ORTEGA","23"
"result.985","ORTEGA","23"
"result.986","ORTEGA","23"
"result.987","ORTEGA","23"
"result.988","ORTEGA","23"
"result.989","ORTEGA","23"
"result.990","ORTEGA","23"
"result.991","ORTEGA","23"
"result.992","ORTEGA","23"
"result.993","ORTEGA","23"
"result.994","ORTEGA","23"
"result.995","ORTEGA","23"
"result.996","ORTEGA","23"
"result.997","ORTEGA","23"
"result.998","ORTEGA","23"
"result.999","ORTEGA","23"
"result.1000","ORTEGA","23"
"result.1","ORTEGA","24"
"result.2","ORTEGA","24"
"result.3","ORTEGA","24"
"result.4","ORTEGA","24"
"result.5","ORTEGA","24"
"result.6","ORTEGA","24"
"result.7","ORTEGA","24"
"result.8","ORTEGA","24"
"result.9","ORTEGA","24"
"result.10","ORTEGA","24"
"result.11","ORTEGA","24"
"result.12","ORTEGA","24"
"result.13","ORTEGA","24"
"result.14","ORTEGA","24"
"result.15","ABDALLA_HASSAN","24"
"result.16","ORTEGA","24"
"result.17","ORTEGA","24"
"result.18","ORTEGA","24"
"result.19","ORTEGA","24"
"result.20","ORTEGA","24"
"result.21","ORTEGA","24"
"result.22","ORTEGA","24"
"result.23","ORTEGA","24"
"result.24","ORTEGA","24"
"result.25","ORTEGA","24"
"result.26","ORTEGA","24"
"result.27","ORTEGA","24"
"result.28","ORTEGA","24"
"result.29","ORTEGA","24"
"result.30","ORTEGA","24"
"result.31","ORTEGA","24"
"result.32","ORTEGA","24"
"result.33","ORTEGA","24"
"result.34","ORTEGA","24"
"result.35","ORTEGA","24"
"result.36","ORTEGA","24"
"result.37","ORTEGA","24"
"result.38","ORTEGA","24"
"result.39","ORTEGA","24"
"result.40","ORTEGA","24"
"result.41","ORTEGA","24"
"result.42","ORTEGA","24"
"result.43","ORTEGA","24"
"result.44","ORTEGA","24"
"result.45","ORTEGA","24"
"result.46","ORTEGA","24"
"result.47","ORTEGA","24"
"result.48","ORTEGA","24"
"result.49","ORTEGA","24"
"result.50","ORTEGA","24"
"result.51","ORTEGA","24"
"result.52","ORTEGA","24"
"result.53","ORTEGA","24"
"result.54","ORTEGA","24"
"result.55","ORTEGA","24"
"result.56","ORTEGA","24"
"result.57","ORTEGA","24"
"result.58","ORTEGA","24"
"result.59","ORTEGA","24"
"result.60","ORTEGA","24"
"result.61","ORTEGA","24"
"result.62","ORTEGA","24"
"result.63","ORTEGA","24"
"result.64","ORTEGA","24"
"result.65","ORTEGA","24"
"result.66","ORTEGA","24"
"result.67","ORTEGA","24"
"result.68","ORTEGA","24"
"result.69","ORTEGA","24"
"result.70","ORTEGA","24"
"result.71","ORTEGA","24"
"result.72","ORTEGA","24"
"result.73","ORTEGA","24"
"result.74","ORTEGA","24"
"result.75","ORTEGA","24"
"result.76","ORTEGA","24"
"result.77","ORTEGA","24"
"result.78","ORTEGA","24"
"result.79","ORTEGA","24"
"result.80","ORTEGA","24"
"result.81","ORTEGA","24"
"result.82","ORTEGA","24"
"result.83","ORTEGA","24"
